"","baseMean","log2FoldChange","lfcSE","pvalue","padj"
"CAALFM_C109900WA",17.7439688482001,-0.00303949994335365,0.0564491920775923,0.61917406796062,0.999708752221059
"CAALFM_C109910CA",962.08151651181,-0.00319065173588411,0.0562001221368775,0.692889043439115,0.999708752221059
"CAALFM_C109920WA",657.239370460186,0.000757809239620677,0.055973552158705,0.933942261278162,0.999708752221059
"CAALFM_C109930WA",67.4060717378896,0.0096854923119011,0.0568147719829514,0.367268200337733,0.999708752221059
"CAALFM_C109940WA",68.1650036272911,-0.0037252632835086,0.0560502450685367,0.689266947736103,0.999708752221059
"CAALFM_C109950CA",454.035838971633,0.00851364022328401,0.0564788736903215,0.44275704481956,0.999708752221059
"CAALFM_C109960WA",413.029892586758,0.000265122266902555,0.0560729607807779,0.996656840662824,0.999708752221059
"CAALFM_C109970CA",915.936774551771,-0.00182750583379625,0.0561676003581875,0.81067532342667,0.999708752221059
"CAALFM_C109980CA",923.698819465865,0.000228344766258546,0.0562695415876294,0.976751786471377,0.999708752221059
"CAALFM_C109990WA",1819.41312853381,-0.00060846335291046,0.05558117669742,0.950785729493393,0.999708752221059
"CAALFM_C110000CA",819.797101119061,-0.00595092246961941,0.0546061037118247,0.706620677279111,0.999708752221059
"CAALFM_C110010CA",2124.38520876607,0.0055120233200691,0.0526765510061243,0.779700858386235,0.999708752221059
"CAALFM_C110020WA",664.572138066724,-0.00124626526465798,0.0563214926119057,0.841032640695754,0.999708752221059
"CAALFM_C110030WA",2707.71871650492,-0.000275769943898217,0.0565985267192489,0.909864640970058,0.999708752221059
"CAALFM_C110040WA",2892.38044331872,0.00102570080211921,0.0558949335295278,0.915065853005501,0.999708752221059
"CAALFM_C110050WA",8.01741163694376,0.00119388479756173,0.056666902800015,0.422578327205645,0.999708752221059
"CAALFM_C110060CA",76.2793088371455,0.00351093586444257,0.0566885128636442,0.383451414711965,0.999708752221059
"CAALFM_C110070CA",1341.49959645489,-0.000209205599939205,0.0553344501560756,0.982377620265244,0.999708752221059
"CAALFM_C110080WA",448.546295744564,0.00356227943466538,0.0549919919240038,0.793991402597626,0.999708752221059
"CAALFM_C110090CA",2055.65857056007,0.00360365294946498,0.056533892680236,0.54125862350905,0.999708752221059
"CAALFM_C110100CA",6951.75313237138,-0.0179005318325895,0.0579318611272797,0.279664044052474,0.999708752221059
"CAALFM_C110110WA",260.440537980813,-0.00382323815693957,0.0561186590454269,0.669043988917529,0.999708752221059
"CAALFM_C110120CA",1567.73858320133,-0.00333506552014397,0.0525479128473883,0.864657511234501,0.999708752221059
"CAALFM_C110130WA",75.8848398567956,-0.00211096237154855,0.0565207072596327,0.655858300449539,0.999708752221059
"CAALFM_C110140CA",435.973560978372,0.00239500532942787,0.056480229798312,0.660249974142056,0.999708752221059
"CAALFM_C110150WA",54.9340899962036,0.00226213083221199,0.0565992600338229,0.564470513524642,0.999708752221059
"CAALFM_C110160WA",27787.9872663708,0.000666578114891563,0.056283040509147,0.925296163424418,0.999708752221059
"CAALFM_C110170WA",5.25330595426996,0.00137188494016761,0.0566801728151757,0.256393488392322,0.999708752221059
"CAALFM_C110180CA",492.060903241612,0.00344370289616588,0.0565067460829049,0.565723705305412,0.999708752221059
"CAALFM_C110190WA",1189.35171383133,-0.0169187939021579,0.0547203526408722,0.431859070043834,0.999708752221059
"CAALFM_C110200CA",2589.4572388578,-0.00113867339333662,0.0564668230910336,0.811217792299344,0.999708752221059
"CAALFM_C110210CA",1639.16703362157,-0.0100902955503023,0.0535882596279498,0.612169747465815,0.999708752221059
"CAALFM_C110220CA",1075.77050031479,-8.45385562902544e-05,0.055102118030835,0.992643482312702,0.999708752221059
"CAALFM_C110230CA",960.908181683955,0.00433217387084236,0.0564149876921618,0.562449639301418,0.999708752221059
"CAALFM_C110240CA",228.618857870891,0.00160911965466908,0.0566233278150039,0.592966070049941,0.999708752221059
"CAALFM_C110250CA",350.012054434678,3.38050291229937e-05,0.0565063321909924,0.999052365073476,0.999708752221059
"CAALFM_C110260CA",1426.52432890074,-0.000353854001763277,0.0565588468673196,0.910916194358097,0.999708752221059
"CAALFM_C110280CA",2452.68605863533,0.00138529791948123,0.0564771467643334,0.782952836221698,0.999708752221059
"CAALFM_C110290WA",10.1760671656783,0.00210793741597457,0.0566178189800813,0.548056827477791,0.999708752221059
"CAALFM_C110300WA",534.963012053052,1.92270554623657e-05,0.0565103689863256,0.997777928210946,0.999708752221059
"CAALFM_C110310WA",187.5705082931,0.00232044426272503,0.0565677240463349,0.599525753698027,0.999708752221059
"CAALFM_C110320WA",462.964020954391,-0.00277282924726447,0.0561308318255166,0.737572335073326,0.999708752221059
"CAALFM_C110330CA",323.16451175136,-0.0031797108723767,0.0548378656540647,0.82269826236558,0.999708752221059
"CAALFM_C110340WA",561.684233563309,0.00636264777464866,0.0569919876587492,0.195882193114039,0.999708752221059
"CAALFM_C110350CA",2751.79638952743,0.0026775220003727,0.0563558607044957,0.69499230652818,0.999708752221059
"CAALFM_C110360CA",1888.58432138278,0.0022024293951377,0.0564425013236584,0.702560146001575,0.999708752221059
"CAALFM_C110380CA",3542.67881181037,-0.00822571268291629,0.0557132133240322,0.574429784776434,0.999708752221059
"CAALFM_C110390CA",49968.9741322196,-0.0036884075897858,0.0565279975101187,0.530075628797369,0.999708752221059
"CAALFM_C110400CA",2793.35928576748,0.00623794525905439,0.0563013836848813,0.524667855065639,0.999708752221059
"CAALFM_C110410WA",377.569148560813,0.00239261934526108,0.0565296858761385,0.62840730369232,0.999708752221059
"CAALFM_C110420CA",855.142837746285,-0.00101974608154057,0.0534284471760504,0.953268065365605,0.999708752221059
"CAALFM_C110430WA",37.7753941913173,0.00371539650624231,0.0562372213253904,0.651546014512386,0.999708752221059
"CAALFM_C110440WA",1251.89935459313,-0.000803624798751979,0.0563588496719413,0.88764646771484,0.999708752221059
"CAALFM_C110450WA",4951.65855488088,-0.000387733390528132,0.0552721579036978,0.980546526241467,0.999708752221059
"CAALFM_C110460WA",1064.82836167091,-0.000229844822609605,0.0560281646806452,0.974730353023989,0.999708752221059
"CAALFM_C110470WA",3763.24902101091,-0.000928483369684624,0.0564616202819372,0.839545587365659,0.999708752221059
"CAALFM_C110480WA",1422.93118118265,-0.0153671501426747,0.0554650803929275,0.432480923969297,0.999708752221059
"CAALFM_C110490WA",3023.0820403282,-0.00769646424251011,0.0510772269841689,0.736484100988335,0.999708752221059
"CAALFM_C110500WA",504.782024884392,-0.00364764323155995,0.0561602125549393,0.670322728475916,0.999708752221059
"CAALFM_C110510WA",191.032276919797,0.00291930232393086,0.0560681113324314,0.744710116137189,0.999708752221059
"CAALFM_C110520WA",80.7428965874835,0.00178057913117313,0.0559737626268156,0.844553787549002,0.999708752221059
"CAALFM_C110530WA",2029.25739870446,-0.00299887592888005,0.0555127299246158,0.81191902811615,0.999708752221059
"CAALFM_C110540CA",522.732994187668,0.00566505297030427,0.0562287013926577,0.543462937331954,0.999708752221059
"CAALFM_C110550CA",100.287198364311,0.0068813863711794,0.0569963755811425,0.23453037530813,0.999708752221059
"CAALFM_C110560CA",208.979634719722,0.0011221523881507,0.0563027479665043,0.863742676307444,0.999708752221059
"CAALFM_C110570CA",10.9914475691572,0.000861880306141469,0.0565001293921295,0.848423904462075,0.999708752221059
"CAALFM_C110580CA",203.72189399318,0.00150545241579142,0.0558851130260568,0.873398781703683,0.999708752221059
"CAALFM_C110590WA",60.4228578111789,-0.000278362046580112,0.056565321283672,0.92961841229859,0.999708752221059
"CAALFM_C110610WA",1886.31381534352,-0.0025148256077792,0.0564506771626798,0.658985906744799,0.999708752221059
"CAALFM_C110620WA",9674.07086755982,-0.000399249335301721,0.0565716427148481,0.892859941455724,0.999708752221059
"CAALFM_C110630CA",246.5328350555,-0.00850528804787732,0.0564957176176408,0.434466780101033,0.999708752221059
"CAALFM_C110640CA",1117.37619666428,-0.00257550916239043,0.0558186551742775,0.796916844217172,0.999708752221059
"CAALFM_C110650WA",383.322545329911,-0.00276550896480875,0.0563626032739108,0.676436232827087,0.999708752221059
"CAALFM_C110660WA",2565.70893441909,-0.00797924267507894,0.0551130532306704,0.604184957879939,0.999708752221059
"CAALFM_C110670CA",7663.09093466834,-0.000377034681960081,0.0565907044117713,0.886573590426333,0.999708752221059
"CAALFM_C110680CA",5457.69274689245,0.00428063667883691,0.0563502232050954,0.486903795134717,0.999708752221059
"CAALFM_C110690WA",1284.28257689198,-0.00144528282663972,0.055507052244881,0.895741536069863,0.999708752221059
"CAALFM_C110700CA",2560.76816686371,-0.0119880272314544,0.0552874602683586,0.485077425096742,0.999708752221059
"CAALFM_C110710CA",238.617245893254,0.00535759545589737,0.0566674528708336,0.410929548191448,0.999708752221059
"CAALFM_C110720CA",2105.40433999438,-0.00523780793456951,0.0558189952376335,0.672327925056193,0.999708752221059
"CAALFM_C110730WA",1046.58716074396,0.00110538108289732,0.0564643554450099,0.828943623188581,0.999708752221059
"CAALFM_C110750CA",1005.00375553161,0.00305270609551729,0.0554563313816708,0.799838249060688,0.999708752221059
"CAALFM_C110760WA",517.981501177068,-0.00537043006710875,0.0533749694499927,0.772058486961753,0.999708752221059
"CAALFM_C110770WA",535.438201633827,0.00173710625222776,0.056220343606474,0.815665530013484,0.999708752221059
"CAALFM_C110780CA",2339.80747318587,-0.00472707357828578,0.0560029970113859,0.639230798287866,0.999708752221059
"CAALFM_C110790WA",26069.8530545083,0.0019976487792718,0.056219520101536,0.780949467655231,0.999708752221059
"CAALFM_C110800CA",3474.9361496178,0.000372658425133503,0.0536558479202189,0.99671986593768,0.999708752221059
"CAALFM_C110810WA",14.6053929031836,0.00200245284280584,0.0565770093912546,0.619104436853921,0.999708752221059
"CAALFM_C110820CA",1393.29714139635,-0.00643239647833846,0.0549660287879467,0.67282590420857,0.999708752221059
"CAALFM_C110830WA",481.081404651511,-0.00973570733458464,0.0558369151768968,0.499738637037042,0.999708752221059
"CAALFM_C110840CA",2217.26047309551,-0.00787992870502008,0.0558106105092241,0.546539773461153,0.999708752221059
"CAALFM_C110850WA",12.5139918572271,0.00166754712175679,0.0565883904701291,0.643977895540761,0.999708752221059
"CAALFM_C110860CA",1083.61637209688,-0.00319479834690481,0.0554363063365784,0.787368717698265,0.999708752221059
"CAALFM_C110870WA",42125.3639832355,-0.00145035402432051,0.0564434803954928,0.776715502482894,0.999708752221059
"CAALFM_C110880WA",1862.53558931653,-0.000351761116377613,0.0565737327494183,0.904880221340644,0.999708752221059
"CAALFM_C110890CA",1369.59958007682,-0.0013935333834901,0.0555527861012796,0.896727609680361,0.999708752221059
"CAALFM_C110900CA",11.7897853536799,-0.00519601193509149,0.056910080872392,0.148733235824598,0.999708752221059
"CAALFM_C110910CA",918.80370419742,0.000722527799556854,0.0559691450180482,0.938516568810392,0.999708752221059
"CAALFM_C110920WA",478.672574236868,0.0093728571260659,0.0549293029663331,0.561386941837854,0.999708752221059
"CAALFM_C110930CA",878.348282222706,-0.000327260861015492,0.0561992050965838,0.960529355100049,0.999708752221059
"CAALFM_C110940CA",3602.18069839757,-0.00416224836165711,0.0557049439323722,0.703863536886069,0.999708752221059
"CAALFM_C110950CA",1668.18703479782,-0.000443705587124698,0.0565533321127311,0.893744756996689,0.999708752221059
"CAALFM_C110960WA",1067.77498131325,-0.000900629386042827,0.0560067952771246,0.913221754567708,0.999708752221059
"CAALFM_C110970WA",2096.34497194161,-0.000466180171179414,0.0565722717249703,0.878665827369239,0.999708752221059
"CAALFM_C110980WA",19.5140282089162,0.00122240679238497,0.0563016555747345,0.853296257126381,0.999708752221059
"CAALFM_C110990CA",1376.03234586456,0.00127210570500004,0.0536334355234938,0.943035592703077,0.999708752221059
"CAALFM_C111000CA",1073.87045487994,-0.000403835594686437,0.0565597618318998,0.900203587203388,0.999708752221059
"CAALFM_C111010CA",581.645164691586,-0.00280968535894988,0.0550358343265928,0.832966545946592,0.999708752221059
"CAALFM_C111020WA",382.927375645608,0.00015468138499222,0.0545698145134232,0.992792711639967,0.999708752221059
"CAALFM_C111030WA",11504.2828329773,-0.00110814597106903,0.0565330663226134,0.790758942092736,0.999708752221059
"CAALFM_C111040WA",11286.7366545682,-0.00412044815232083,0.0565657822173582,0.489385657285156,0.999708752221059
"CAALFM_C111050WA",144.478338346682,-0.00203175262130546,0.0565979813583994,0.586772186318976,0.999708752221059
"CAALFM_C111060CA",89407.0251200799,-0.00174901511794331,0.0564538445470539,0.734488173571373,0.999708752221059
"CAALFM_C111070WA",1096.0662464602,9.1915395485936e-06,0.0565516356677961,0.994386856601761,0.999708752221059
"CAALFM_C111080WA",1440.35958850508,0.00585355753469554,0.0560862706889989,0.578811077949492,0.999708752221059
"CAALFM_C111090CA",1371.83218450159,-0.0020482706582669,0.0557360896695358,0.840432614636263,0.999708752221059
"CAALFM_C111100WA",605.869084309152,-0.00897912798970546,0.056159075957731,0.479506833672419,0.999708752221059
"CAALFM_C111110CA",482.179892231976,-0.00417605311491349,0.0563703208967559,0.580714695949074,0.999708752221059
"CAALFM_C111120CA",2297.13494600134,0.00293671771072306,0.0514545417250221,0.894115404377046,0.999708752221059
"CAALFM_C111130WA",209.70343799425,-0.0058804568712861,0.0566648544173283,0.40634786403818,0.999708752221059
"CAALFM_C111140WA",702.614544400173,0.0055204662899965,0.0559842848145141,0.613580709776187,0.999708752221059
"CAALFM_C111150WA",870.746176053133,-0.00169978338706774,0.0561690010365537,0.821728658724388,0.999708752221059
"CAALFM_C111160CA",587.490850131778,-0.000457814614965252,0.0563956943935814,0.929404978138219,0.999708752221059
"CAALFM_C111170WA",4667.67916158644,-0.00295067283488283,0.0548121080685533,0.850539437729588,0.999708752221059
"CAALFM_C111180CA",4.21109363769177,9.07491020668793e-06,0.0566197626942366,0.999209064407553,0.999708752221059
"CAALFM_C111190WA",825.864445701108,0.00119525501890336,0.0551332203617929,0.928209913520642,0.999708752221059
"CAALFM_C111210CA",3047.41436534803,0.00457178846896865,0.0564676500158045,0.533264951415922,0.999708752221059
"CAALFM_C111220CA",7779.5059431925,-0.000680014577221886,0.0564977888333243,0.870172893951776,0.999708752221059
"CAALFM_C111230WA",359.48463813736,-0.00218842953676361,0.056415916397639,0.709757642539242,0.999708752221059
"CAALFM_C111240CA",2380.809073086,0.0144453075769268,0.0555068012480178,0.445400589736553,0.999708752221059
"CAALFM_C111250WA",1192.45024559407,0.00187569930489199,0.0544475555281971,0.903534498693218,0.999708752221059
"CAALFM_C111260CA",95.6937749116284,0.00315875862925618,0.0567176902041097,0.30590811249344,0.999708752221059
"CAALFM_C111280WA",686.998458994958,0.00525117656196693,0.0564923413553652,0.497266922402257,0.999708752221059
"CAALFM_C111290WA",120.407891036923,0.00541563257720626,0.0566280804318756,0.432307734351932,0.999708752221059
"CAALFM_C111300CA",432.899661627727,0.014984567053673,0.0575553196478048,0.296198158283496,0.999708752221059
"CAALFM_C111310CA",1415.00884936243,0.00832052561194758,0.0562338131665465,0.43075466523769,0.999708752221059
"CAALFM_C111320CA",105.579949843968,0.00203751210024674,0.0566537135944485,0.469226643034497,0.999708752221059
"CAALFM_C111330CA",6093.86188387619,-0.00279720170337322,0.056008698728268,0.755485863042983,0.999708752221059
"CAALFM_C111340WA",30.0547184294436,-0.00132122795371089,0.0565401248977096,0.744223674528446,0.999708752221059
"CAALFM_C111350CA",1976.04926244384,-0.00500936603518358,0.0561407548408648,0.600761408851269,0.999708752221059
"CAALFM_C111360WA",38477.2317666222,-0.00170089300455757,0.0564578478247694,0.738798394697094,0.999708752221059
"CAALFM_C111370CA",432.007667329698,-0.0245862639681404,0.0594510375347804,0.233354699366758,0.999708752221059
"CAALFM_C111380WA",1780.07696878889,-0.000381412626504298,0.0565532013756839,0.907380611055261,0.999708752221059
"CAALFM_C111390WA",10.7647258185409,0.00483912706050079,0.0566426606521093,0.427544913996673,0.999708752221059
"CAALFM_C111400CA",3514.85947733456,0.00522653538924709,0.0537949000531423,0.741623814282758,0.999708752221059
"CAALFM_C111410CA",205.959878873014,8.90365618619825e-05,0.0565935129883071,0.982174298786159,0.999708752221059
"CAALFM_C111420WA",1613.1370121928,-0.000302010350835638,0.0565955498842489,0.905247937622348,0.999708752221059
"CAALFM_C111430WA",606.861733827114,-0.00562081419847352,0.0552741194413,0.663014629992623,0.999708752221059
"CAALFM_C111440CA",1299.42113545045,0.0028441743723137,0.0546836859695149,0.848601508579315,0.999708752221059
"CAALFM_C111450CA",20650.1853566094,-0.00320243831400102,0.0563134335682932,0.658200359457727,0.999708752221059
"CAALFM_C111470CA",300.985487759142,0.00129792634573972,0.0563986486243377,0.823490339072008,0.999708752221059
"CAALFM_C111480WA",216.7934104979,0.00691678056414075,0.0570289789379675,0.211915892779008,0.999708752221059
"CAALFM_C111500CA",1441.16649565525,-0.00232838942390732,0.0556320065335478,0.830624926020708,0.999708752221059
"CAALFM_C111510CA",447.029252542366,0.00822690214303847,0.0567254813317672,0.387026085824718,0.999708752221059
"CAALFM_C111520CA",1427.01854710133,-0.00502020892331867,0.0564188739338388,0.526371120434714,0.999708752221059
"CAALFM_C111530CA",41.1913142725262,-0.00467931552858209,0.0562919466594973,0.58164987958301,0.999708752221059
"CAALFM_C111540CA",4995.84501479046,0.00553631310128992,0.0565169732741729,0.481277328313111,0.999708752221059
"CAALFM_C111550WA",7887.40449423293,-0.000318469184764007,0.0565559584738504,0.918479543054849,0.999708752221059
"CAALFM_C111560CA",553.506269026068,0.00029639752934459,0.0561941013571279,0.971324059863283,0.999708752221059
"CAALFM_C111570WA",71.4988568432985,0.00195938115189095,0.0557475656455603,0.849774384906751,0.999708752221059
"CAALFM_C111580WA",847.230490577581,-0.00406863550843067,0.0562921594031992,0.61141327475034,0.999708752221059
"CAALFM_C111590WA",6063.60198065731,0.00249074010537083,0.0560261644564767,0.603367738125673,0.999708752221059
"CAALFM_C111600WA",844.5132400856,-0.00762415746050286,0.0549709403155621,0.625213341938804,0.999708752221059
"CAALFM_C111610CA",1310.71877025463,-0.000772111801015904,0.0546615152079542,0.948160780609375,0.999708752221059
"CAALFM_C111620WA",239.995784653819,-9.78875018418087e-05,0.0556730134166254,0.989388441520137,0.999708752221059
"CAALFM_C111630CA",28.3559852499142,-0.00460607390029828,0.0561564045634559,0.615972471537945,0.999708752221059
"CAALFM_C111640CA",737.658127989522,-0.0026957549963626,0.053313439369397,0.881202844880653,0.999708752221059
"CAALFM_C111650WA",27251.3386879021,-0.00491829593876937,0.0562788286400823,0.566840817209589,0.999708752221059
"CAALFM_C111670WA",2655.67383753008,0.00271996831362028,0.056672501388875,0.408593395418426,0.999708752221059
"CAALFM_C111680CA",47.5996511682507,-0.00613339515706174,0.0567776551689449,0.346788542042523,0.999708752221059
"CAALFM_C111690WA",692.278858431161,-0.000370706656399512,0.0556235210700654,0.962895556364614,0.999708752221059
"CAALFM_C111710CA",8.20951399894776,-0.000866392654335518,0.0566184055520839,0.7300028892723,0.999708752221059
"CAALFM_C111720WA",120.892644456307,0.00164590725185973,0.0565014185530742,0.732405632412601,0.999708752221059
"CAALFM_C111730WA",2300.1548247571,0.0110900659145875,0.0554892221587462,0.502164147787333,0.999708752221059
"CAALFM_C111740WA",586.693069433137,-0.0040484427547318,0.0558604093922812,0.700542662591908,0.999708752221059
"CAALFM_C111750WA",608.235385406818,0.00783325076574152,0.0563144692867242,0.481887125151585,0.999708752221059
"CAALFM_C111760CA",1600.91537933215,-0.0026624342367547,0.0495750990536511,0.911360002971298,0.999708752221059
"CAALFM_C111770CA",2972.15492381142,-0.0022343788736805,0.0552218206572608,0.856012086737653,0.999708752221059
"CAALFM_C111780WA",98.6811317207863,-0.000209180592414048,0.0565364861153285,0.951639865633856,0.999708752221059
"CAALFM_C111790WA",442.18806994358,-0.00722990778438594,0.0553362907008697,0.612830843293133,0.999708752221059
"CAALFM_C111800CA",128.996821209804,0.000199696620714634,0.0563603916081839,0.976849159507672,0.999708752221059
"CAALFM_C111810WA",583.063404830445,-0.000249266902016688,0.0556251222023301,0.958017084047142,0.999708752221059
"CAALFM_C111820WA",3.32925031643863,0.000262657341569832,0.0566175112202008,0.912650506910155,0.999708752221059
"CAALFM_C111850WA",244.536726122671,0.000217751666434841,0.0562708035107446,0.977095959901804,0.999708752221059
"CAALFM_C111860WA",9451.93533375677,-0.00462242405341366,0.0560190300492857,0.686372846841698,0.999708752221059
"CAALFM_C111870WA",6789.97484362936,-0.00136214808219461,0.0563101888365865,0.829030435161611,0.999708752221059
"CAALFM_C111880WA",1260.61060275357,-0.00103142113894046,0.0565154631198417,0.804440608878535,0.999708752221059
"CAALFM_C111890WA",443.461877115563,0.000836847283834346,0.0564250677691577,0.878822762990185,0.999708752221059
"CAALFM_C111900CA",633.228695216258,-0.00083065608583624,0.0563005415724235,0.8944520894042,0.999708752221059
"CAALFM_C111910WA",176.465097326717,0.00603041330492302,0.0550159051964718,0.683416279194804,0.999708752221059
"CAALFM_C111920WA",905.370675389553,0.00174091314985211,0.0561583704866955,0.826172154218888,0.999708752221059
"CAALFM_C111930WA",2151.29242284341,0.00400110081404939,0.0563797792712691,0.626980056125166,0.999708752221059
"CAALFM_C111940CA",258.396760503193,-0.00410905002784181,0.0562098970960174,0.632502112598277,0.999708752221059
"CAALFM_C111950WA",82.4932044904593,0.00169845774608154,0.0566132821744312,0.602155622162785,0.999708752221059
"CAALFM_C111960CA",916.499240543903,-0.00328506460445978,0.0551877632448607,0.797240676192415,0.999708752221059
"CAALFM_C111970CA",526.868206093548,-0.0162931217258318,0.0573003293514214,0.323248090415903,0.999708752221059
"CAALFM_C111980WA",316.676779984364,-0.000306767867664759,0.0549202460373157,0.977525526251376,0.999708752221059
"CAALFM_C111990WA",1404.93949498863,0.00672770449751962,0.0568057512848045,0.347100967654851,0.999708752221059
"CAALFM_C112000CA",21.7582768578201,0.00252319873557272,0.0565232345009512,0.619742818641334,0.999708752221059
"CAALFM_C112010CA",706.718608693377,-0.00848412575911916,0.0561612475125479,0.492238166343354,0.999708752221059
"CAALFM_C112030WA",9371.23588875855,-0.000617930112377463,0.0563465549569937,0.909965709135141,0.999708752221059
"CAALFM_C112040WA",2.91037349894968,0.00116717799745381,0.0566196572656227,0.664495613843729,0.999708752221059
"CAALFM_C112050WA",9852.78150238689,0.00588854750410479,0.0562368320909718,0.550353673065204,0.999708752221059
"CAALFM_C112060CA",325.693634513983,-0.00305005661983291,0.055003394310084,0.821544840046471,0.999708752221059
"CAALFM_C112070CA",309.422075488487,-0.0027286865402369,0.0556824571267871,0.797956195014887,0.999708752221059
"CAALFM_C112080WA",721.232819039618,-0.00271542423027609,0.055982250241427,0.757407423892392,0.999708752221059
"CAALFM_C112090CA",5.20372060805416,-0.000406974137381792,0.0565420190995233,0.912359146981224,0.999708752221059
"CAALFM_C112100CA",1137.92819470564,0.000514711357576615,0.0556185452955875,0.968662885254194,0.999708752221059
"CAALFM_C112110CA",131.640335201566,-0.00136783184555235,0.0560228096995823,0.868519111441946,0.999708752221059
"CAALFM_C112120WA",318.624670744233,0.00844589162619568,0.0564650467414065,0.443999807882547,0.999708752221059
"CAALFM_C112130CA",601.497713181124,-0.000903886385764819,0.0524324141883083,0.962952042757416,0.999708752221059
"CAALFM_C112140WA",439.762251492145,0.000777000171970535,0.0565459043254936,0.844035763168094,0.999708752221059
"CAALFM_C112150CA",110.646751837011,-0.0033262991266393,0.0561659639544519,0.691000368981853,0.999708752221059
"CAALFM_C112160WA",470.821648569362,0.00204147380151635,0.0564946529735891,0.689562606058049,0.999708752221059
"CAALFM_C112170CA",490.534384511216,-0.00219836412331124,0.053990790435487,0.875429453689196,0.999708752221059
"CAALFM_C112180CA",1267.88284318529,-0.000106383630352986,0.0543323274005095,0.99004041042247,0.999708752221059
"CAALFM_C112190WA",231.507280190953,0.00422655881329963,0.0558128049515097,0.699058974814379,0.999708752221059
"CAALFM_C112200WA",1257.24908649859,-0.000335662421189318,0.0564279912808253,0.943030030513144,0.999708752221059
"CAALFM_C112210WA",1801.23951552839,-0.000870774809789177,0.0564642672192502,0.842041901588682,0.999708752221059
"CAALFM_C112220WA",617.503564539444,-0.00700322988666541,0.05536476180833,0.617230459962084,0.999708752221059
"CAALFM_C112230WA",3091.97834662618,-0.00969765169198239,0.0552839174597977,0.530858746411793,0.999708752221059
"CAALFM_C112240CA",731.949714697045,0.00139941191276935,0.0554700111393749,0.905474959726961,0.999708752221059
"CAALFM_C112250CA",2004.79053874644,0.00159584659842377,0.0553771035820787,0.895564788351916,0.999708752221059
"CAALFM_C112260WA",116.236155144771,-0.00512553551902535,0.0562900093648566,0.561729287530473,0.999708752221059
"CAALFM_C112270WA",178.257393964582,-0.00843689352835396,0.0561242892057428,0.495297834259628,0.999708752221059
"CAALFM_C112280CA",507.978567742626,-0.00188754095204402,0.0565394506191527,0.664396256833226,0.999708752221059
"CAALFM_C112290CA",1237.9052629568,0.00651830354234883,0.0559750152312585,0.573871919086619,0.999708752221059
"CAALFM_C112310CA",1153.21659835805,-7.85989203207588e-05,0.0565878701742723,0.969554254581363,0.999708752221059
"CAALFM_C112320CA",6369.40899279326,-0.00105093705457067,0.0561087771441908,0.894576142069563,0.999708752221059
"CAALFM_C112330WA",3.29308387950782,-0.00187644632954308,0.0566429146515773,0.505907492527484,0.999708752221059
"CAALFM_C112340CA",2776.17437670412,-0.00113168515520517,0.0564513198478213,0.808480672312496,0.999708752221059
"CAALFM_C112350WA",2080.24929220709,-0.000905852006104748,0.0564496987643697,0.851675750560063,0.999708752221059
"CAALFM_C112360CA",1839.60279857534,0.00228449576454812,0.0563117123268189,0.744119727963149,0.999708752221059
"CAALFM_C112370WA",309.055915133085,0.00237246797096111,0.0549417555877297,0.861618232302735,0.999708752221059
"CAALFM_C112380CA",3737.78418867106,-0.00135690798936067,0.0564890285414374,0.76889493583733,0.999708752221059
"CAALFM_C112390CA",40509.8650652314,-0.000998283485974449,0.0565050784173853,0.812407636221168,0.999708752221059
"CAALFM_C112400CA",781.980725434441,0.000644500306183105,0.0562774904576496,0.926272586570443,0.999708752221059
"CAALFM_C112410CA",1649.2524590401,0.00505472586894529,0.0567578360795085,0.340583047387285,0.999708752221059
"CAALFM_C112430WA",679.521006958801,0.00314596846156418,0.0556624454923765,0.777636581595675,0.999708752221059
"CAALFM_C112440WA",413.147510671782,-0.000104691875801229,0.0565755480530517,0.965924136831905,0.999708752221059
"CAALFM_C112450CA",2041.14796838612,0.00614869219547765,0.0554745588284478,0.645056615536267,0.999708752221059
"CAALFM_C112470WA",33.5001261474481,-0.00216924793368217,0.0565147911472942,0.655535952770383,0.999708752221059
"CAALFM_C112480WA",85.5031636182768,0.00157213971767818,0.0560917178208062,0.850221308781984,0.999708752221059
"CAALFM_C112490WA",3414.9537690074,-0.00615576005330286,0.0567909781130356,0.813156595923296,0.999708752221059
"CAALFM_C112500CA",2.62314305446829,0.000150786408473045,0.0566431822433634,0.928097318570842,0.999708752221059
"CAALFM_C112510WA",1455.72016243004,-7.80627207272055e-05,0.0545867160181262,0.994577284270166,0.999708752221059
"CAALFM_C112520WA",437.388097566716,0.007715090980832,0.0551961983392659,0.611136131173052,0.999708752221059
"CAALFM_C112530CA",287.233803432966,0.000867193123376285,0.0552660411370259,0.953267575979204,0.999708752221059
"CAALFM_C112540WA",154.133361840694,-0.0049732807147652,0.056344067919736,0.55257167132937,0.999708752221059
"CAALFM_C112550CA",1758.61714532338,-0.00726433453514404,0.05023959005225,0.760588328587076,0.999708752221059
"CAALFM_C112560CA",7.34216832480663,-0.00429500637549171,0.0568110042645252,0.200278773851225,0.999708752221059
"CAALFM_C112570CA",732.584767117848,-0.000219054322796775,0.0565278403232593,0.949342716194968,0.999708752221059
"CAALFM_C112580WA",883.160216631109,0.00985256757248345,0.0544409534984021,0.62555507356315,0.999708752221059
